id,name,position,team,cost,points,goals,assists,clean_sheets,form,selected_by_percent,minutes,yellow_cards,red_cards,saves,bonus
653,Femi Seriki,DEF,Sheffield Utd,4.0,0,0,0,0,0.5,0.0,0,0,0,0,0
621,Jack Hinshelwood,MID,Brighton,4.5,0,0,0,0,1.5,0.00889435390309569,0,0,0,0,0
397,Jadon Sancho,MID,Man Utd,7.0,1,0,0,0,3.0,0.9088363350154699,22,0,0,0,0
487,Rhys Norrington-Davies,DEF,Sheffield Utd,4.0,0,0,0,0,0.1,0.06985638539949607,0,0,0,0,0
105,Vitaly Janelt,MID,Brentford,5.5,2,0,0,0,2.1,0.07041904525711283,90,0,0,0,0
607,Ionuț Radu,GK,Bournemouth,4.5,0,0,0,0,2.4,0.09462423951651072,0,0,0,0,0
655,Andre Brooks,MID,Sheffield Utd,4.5,1,0,0,0,0.5,0.0,3,0,0,0,0
354,Jack Grealish,MID,Man City,7.5,0,0,0,0,4.1,5.284263334335301,0,0,0,0,0
417,Emil Krafth,DEF,Newcastle,4.5,0,0,0,0,0.0,0.017539839023014734,0,0,0,0,0
574,Boubacar Traoré,MID,Wolves,4.5,0,0,0,0,0.5,0.4743980026440685,0,0,0,0,0
169,Denis Franchi,GK,Burnley,4.0,0,0,0,0,-0.5,0.15132304055327642,0,0,0,0,0
335,James Shea,GK,Luton,4.5,0,0,0,0,1.9,0.18975703698125196,0,0,0,0,0
300,Curtis Jones,MID,Liverpool,5.0,1,0,0,0,2.1,0.12611155077929473,24,0,0,0,0
206,Reece James,DEF,Chelsea,5.5,2,0,0,0,2.1,14.493825781897025,75,0,0,0,0
491,Brandon Austin,GK,Spurs,4.0,0,0,0,0,1.0,0.19565414510435067,0,0,0,0,0
53,Robin Olsen,GK,Aston Villa,4.0,0,0,0,0,0.5,0.8065404447479922,0,0,0,0,0
489,Ben Osborn,MID,Sheffield Utd,5.0,2,0,0,0,1.1,0.025092465573331998,86,0,0,0,0
371,Amad Diallo,MID,Man Utd,4.5,0,0,0,0,0.0,0.049524887852152026,0,0,0,0,0
378,Anthony Elanga,MID,Nott'm Forest,5.0,4,0,1,0,1.1,0.4758262930518649,10,0,0,0,0
488,Oliver Norwood,MID,Sheffield Utd,5.0,2,0,0,0,0.8,0.021662404518245217,90,0,0,0,0
465,Harry Toffolo,DEF,Nott'm Forest,4.5,0,0,0,0,1.5,0.04837792737316403,0,0,0,0,0
344,Bernardo Veiga de Carvalho e Silva,MID,Man City,6.5,3,0,0,1,3.8,4.372559598122361,90,0,0,0,0
178,Charlie Taylor,DEF,Burnley,4.0,0,0,0,0,-0.5,0.8653492202508208,0,0,0,0,0
117,Ivan Toney,FWD,Brentford,8.0,0,0,0,0,0.0,0.11030297285663924,0,0,0,0,0
23,Nuno Varela Tavares,DEF,Arsenal,4.0,0,0,0,0,1.5,0.24130533624444886,0,0,0,0,0
634,Alex Murphy,DEF,Newcastle,4.0,0,0,0,0,1.5,0.22511804495608984,0,0,0,0,0
13,Eddie Nketiah,FWD,Arsenal,5.5,8,1,0,1,2.4,2.276889676901233,72,0,0,0,2
191,Benoît Badiashile,DEF,Chelsea,4.5,0,0,0,0,0.0,0.06107023531517284,0,0,0,0,0
22,Emile Smith Rowe,MID,Arsenal,5.5,0,0,0,0,2.6,0.16205685937550382,0,0,0,0,0
626,Jarell Quansah,DEF,Liverpool,4.0,0,0,0,0,1.5,0.02513574710084098,0,0,0,0,0
195,Ben Chilwell,DEF,Chelsea,5.5,7,0,1,0,2.1,11.589689387953756,89,0,0,0,2
38,Philippe Coutinho Correia,MID,Aston Villa,6.0,1,0,0,0,1.7,0.48905962008773596,3,0,0,0,0
46,Tim Iroegbunam,MID,Aston Villa,4.5,0,0,0,0,0.0,0.041539446026744954,0,0,0,0,0
579,Andy Lonergan,GK,Everton,4.0,0,0,0,0,1.0,0.05780247998824474,0,0,0,0,0
570,Pablo Sarabia,MID,Wolves,5.0,3,0,0,1,1.1,0.08393370222179229,62,0,0,0,0
76,Kieffer Moore,FWD,Bournemouth,5.0,1,0,0,0,1.4,0.45800512410004174,23,0,0,0,0
448,Wayne Hennessey,GK,Nott'm Forest,4.0,0,0,0,0,0.0,0.31587940814242393,0,0,0,0,0
233,Remi Matthews,GK,Crystal Palace,4.0,0,0,0,0,1.5,0.12086366556883071,0,0,0,0,0
302,Ibrahima Konaté,DEF,Liverpool,5.0,2,0,0,0,2.8,1.189884933895041,90,0,0,0,0
416,Joelinton Cássio Apolinário de Lira,MID,Newcastle,6.0,2,0,0,0,2.7,1.0332166246944054,90,0,0,0,0
86,Marcus Tavernier,MID,Bournemouth,5.5,0,0,0,0,0.0,0.02803560944394274,0,0,0,0,0
97,Matthew Cox,GK,Brentford,4.0,0,0,0,0,0.0,0.011664371663670504,0,0,0,0,0
341,Manuel Akanji,DEF,Man City,5.0,6,0,0,1,3.8,4.073332757689017,90,0,0,0,0
615,Matheus França de Oliveira,MID,Crystal Palace,5.0,0,0,0,0,0.0,0.010939406077895062,0,0,0,0,0
539,Lucas Tolentino Coelho de Lima,MID,West Ham,6.0,1,0,0,0,2.2,1.3226293787650871,90,1,0,0,0
617,Rasmus Højlund,FWD,Man Utd,7.0,0,0,0,0,0.0,0.9638255157156309,0,0,0,0,0
605,Luca Koleosho,MID,Burnley,5.0,2,0,0,0,0.1,0.01139386211673937,60,0,0,0,0
545,Rayan Aït-Nouri,DEF,Wolves,4.5,1,0,0,0,1.5,0.27494590350080467,76,1,0,0,0
37,Calum Chambers,DEF,Aston Villa,4.0,0,0,0,0,0.5,1.2850718332691686,0,0,0,0,0
495,Ben Davies,DEF,Spurs,4.5,0,0,0,0,2.0,0.7499498475299989,0,0,0,0,0
532,Emerson Palmieri dos Santos,DEF,West Ham,4.5,1,0,0,0,2.0,0.324395048679816,90,1,0,0,0
303,Luis Díaz,MID,Liverpool,7.5,8,1,0,0,3.1,4.818380972228624,76,0,0,0,1
181,Lawrence Vigouroux,GK,Burnley,4.0,0,0,0,0,-0.5,0.21766280184266776,0,0,0,0,0
144,Jakub Moder,MID,Brighton,4.5,0,0,0,0,1.5,0.06669683389134043,0,0,0,0,0
164,Dara Costelloe,MID,Burnley,4.5,0,0,0,0,-0.5,0.03536100797483785,0,0,0,0,0
368,John Stones,DEF,Man City,5.5,0,0,0,0,4.1,25.2469157042478,0,0,0,0,0
254,Idrissa Gueye,MID,Everton,5.0,2,0,0,0,1.6,0.044352745314828745,90,0,0,0,0
288,Harry Wilson,MID,Fulham,5.5,3,0,0,1,2.1,0.164004528113408,90,0,0,0,0
192,Marcus Bettinelli,GK,Chelsea,4.0,0,0,0,0,0.0,0.023620893638026632,0,0,0,0,0
224,Malcolm Ebiowei,MID,Crystal Palace,4.5,0,0,0,0,1.5,0.05866811053842437,0,0,0,0,0
29,Benjamin White,DEF,Arsenal,5.5,1,0,0,0,3.1,8.794319472640556,90,1,0,0,0
393,Teden Mengi,DEF,Man Utd,4.0,0,0,0,0,1.5,0.07035412296584936,0,0,0,0,0
48,Ezri Konsa Ngoyo,DEF,Aston Villa,4.5,0,0,0,0,1.5,1.1138609308255152,90,0,0,0,0
15,Thomas Partey,MID,Arsenal,5.0,2,0,0,0,2.1,0.34508361882910915,90,0,0,0,0
420,Jamal Lewis,DEF,Newcastle,4.0,0,0,0,0,0.0,0.01575447601326925,0,0,0,0,0
34,Leon Bailey,MID,Aston Villa,5.5,1,0,0,0,1.6,0.629075361579291,45,0,0,0,0
449,Ethan Horvath,GK,Nott'm Forest,4.5,0,0,0,0,1.9,0.12235687826789059,0,0,0,0,0
237,Luke Plange,FWD,Crystal Palace,4.5,0,0,0,0,0.0,0.027797561042643342,0,0,0,0,0
398,Luke Shaw,DEF,Man Utd,5.5,5,0,0,1,3.1,23.719564700365233,90,1,0,0,0
565,Mario Lemina,MID,Wolves,5.0,1,0,0,0,1.1,0.030037380091233128,90,1,0,0,0
155,Andi Zeqiri,FWD,Brighton,4.5,0,0,0,0,1.5,1.0828172552196982,0,0,0,0,0
265,James Tarkowski,DEF,Everton,4.5,2,0,0,0,2.0,1.9402134947907435,90,0,0,0,0
90,Kristoffer Ajer,DEF,Brentford,4.5,1,0,0,0,2.0,0.23853531848387405,83,0,0,0,0
450,Brennan Johnson,MID,Nott'm Forest,6.0,2,0,0,0,1.7,0.5792042215070671,79,0,0,0,0
235,Jake O'Brien,DEF,Crystal Palace,4.0,0,0,0,0,1.5,0.13687783074715387,0,0,0,0,0
514,Ryan Sessegnon,DEF,Spurs,4.5,0,0,0,0,0.0,0.008872713139341199,0,0,0,0,0
72,Justin Kluivert,MID,Bournemouth,5.0,1,0,0,0,1.6,0.4747875363916494,30,0,0,0,0
57,Viljami Sinisalo,GK,Aston Villa,4.0,0,0,0,0,0.0,0.007823136097248398,0,0,0,0,0
499,Pierre-Emile Højbjerg,MID,Spurs,5.5,0,0,0,0,2.1,0.5589376462509865,0,0,0,0,0
613,Lesley Ugochukwu,MID,Chelsea,4.5,1,0,0,0,0.5,0.11249951037772005,1,0,0,0,0
601,Arnaut Danjuma Groeneveld,MID,Everton,5.5,1,0,0,0,1.5,0.13768935938794727,18,0,0,0,0
205,Callum Hudson-Odoi,MID,Chelsea,5.0,0,0,0,0,1.1,0.046949636965367636,0,0,0,0,0
24,Kieran Tierney,DEF,Arsenal,4.5,0,0,0,0,2.5,0.3018237320838822,0,0,0,0,0
281,Tim Ream,DEF,Fulham,4.5,7,0,0,1,2.0,0.40767952798897356,90,0,0,0,1
353,Phil Foden,MID,Man City,7.5,3,0,0,1,4.1,7.643885651069953,90,0,0,0,0
379,Christian Eriksen,MID,Man Utd,6.0,1,0,0,0,2.7,0.4613161609544789,22,0,0,0,0
552,Fábio Silva,FWD,Wolves,5.5,1,0,0,0,1.4,0.245103290283362,13,0,0,0,0
521,Alfie Whiteman,GK,Spurs,4.0,0,0,0,0,0.0,0.27131025519005025,0,0,0,0,0
241,James Tomkins,DEF,Crystal Palace,4.0,1,0,0,0,1.5,0.7988471532332708,1,0,0,0,0
490,William Osula,FWD,Sheffield Utd,4.5,1,0,0,0,0.5,1.4666270207874685,90,1,0,0,0
60,Ollie Watkins,FWD,Aston Villa,8.0,5,0,1,0,2.1,22.90630479847147,90,0,0,0,0
5,Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,1,0,0,0,2.8,29.68193054656562,4,0,0,0,0
25,Takehiro Tomiyasu,DEF,Arsenal,4.5,1,0,0,0,2.5,0.17823333028198565,40,0,0,0,0
282,Harrison Reed,MID,Fulham,5.0,3,0,0,1,1.6,0.9391009431261251,90,0,0,0,0
583,Manor Solomon,MID,Spurs,5.5,0,0,0,0,2.1,0.1377975632067197,0,0,0,0,0
11,Marcus Oliveira Alencar,MID,Arsenal,4.5,0,0,0,0,1.5,0.1391068294138664,0,0,0,0,0
375,Eric Bailly,DEF,Man Utd,4.0,0,0,0,0,1.5,0.18152272637266825,0,0,0,0,0
218,Hakim Ziyech,MID,Chelsea,5.5,0,0,0,0,1.6,0.17716211247613833,0,0,0,0,0
541,Gianluca Scamacca,FWD,West Ham,6.0,0,0,0,0,0.0,0.07545052283003192,0,0,0,0,0
110,Christian Nørgaard,MID,Brentford,5.5,2,0,0,0,2.1,0.12443439158832169,71,0,0,0,0
421,Sean Longstaff,MID,Newcastle,5.0,1,0,0,0,2.1,0.21916683492360484,5,0,0,0,0
582,Pelly Ruddock Mpanzu,MID,Luton,5.0,2,0,0,0,1.1,0.05351760876485557,87,0,0,0,0
535,Danny Ings,FWD,West Ham,6.0,1,0,0,0,2.1,1.786196179150033,12,0,0,0,0
400,Donny van de Beek,MID,Man Utd,5.0,0,0,0,0,2.1,0.04944914517901131,0,0,0,0,0
438,Giulian Biancone,DEF,Nott'm Forest,4.0,0,0,0,0,0.5,0.11384123773049849,0,0,0,0,0
21,Albert Sambi Lokonga,MID,Arsenal,5.0,0,0,0,0,2.1,0.01817824155377221,0,0,0,0,0
171,Luke McNally,DEF,Burnley,4.0,0,0,0,0,0.0,0.030221326583146302,0,0,0,0,0
143,Kaoru Mitoma,MID,Brighton,6.5,5,0,1,0,2.8,34.26226311749485,90,1,0,0,1
190,Abdul Rahman Baba,DEF,Chelsea,4.0,0,0,0,0,0.0,0.005853826595589742,0,0,0,0,0
78,Dango Ouattara,MID,Bournemouth,5.0,0,0,0,0,1.6,0.0531172546353975,0,0,0,0,0
483,Daniel Jebbison,FWD,Sheffield Utd,5.0,0,0,0,0,0.7,0.02168404528199971,0,0,0,0,0
122,Simon Adingra,MID,Brighton,5.0,6,1,0,0,2.1,0.19991737556398537,16,0,0,0,0
180,Scott Twine,MID,Burnley,5.0,0,0,0,0,0.1,0.03209325264790975,0,0,0,0,0
366,Sergio Gómez,DEF,Man City,4.0,0,0,0,0,2.5,0.9161725539282424,0,0,0,0,0
442,Danilo dos Santos de Oliveira,MID,Nott'm Forest,5.5,2,0,0,0,1.6,0.1103895359116572,70,0,0,0,0
113,David Raya Martin,GK,Brentford,5.0,0,0,0,0,3.2,4.963319987474326,0,0,0,0,0
423,Jacob Murphy,MID,Newcastle,5.0,4,0,1,0,2.1,0.1919102929748238,4,0,0,0,0
614,Thomas Kaminski,GK,Luton,4.5,3,0,0,0,1.9,0.11594039181468407,90,0,0,8,1
232,Jean-Philippe Mateta,FWD,Crystal Palace,5.0,0,0,0,0,1.9,0.380617752913983,0,0,0,0,0
79,Ben Pearson,MID,Bournemouth,4.5,0,0,0,0,0.0,0.002045052174799374,0,0,0,0,0
175,Bailey Peacock-Farrell,GK,Burnley,4.0,0,0,0,0,0.0,0.020894157404960798,0,0,0,0,0
445,Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,4.5,0,0,0,0,0.0,0.03608597356061329,0,0,0,0,0
20,William Saliba,DEF,Arsenal,5.0,5,0,1,0,2.9,15.836407944843753,90,0,0,0,0
174,Michael Obafemi,FWD,Burnley,5.0,0,0,0,0,0.0,0.05362581258362803,0,0,0,0,0
252,Ben Godfrey,DEF,Everton,4.5,0,0,0,0,2.0,0.162240805867417,0,0,0,0,0
182,Victor da Silva,DEF,Burnley,4.5,1,0,0,0,0.5,0.11325693710912722,90,0,0,0,0
244,André Tavares Gomes,MID,Everton,4.5,0,0,0,0,1.0,0.2591373255781492,0,0,0,0,0
519,Destiny Udogie,DEF,Spurs,4.5,1,0,0,0,2.0,2.035541059129275,90,0,0,0,0
118,Ryan Trevitt,MID,Brentford,4.5,0,0,0,0,1.0,0.019996065709149434,0,0,0,0,0
332,Dion Pereira,MID,Luton,4.5,0,0,0,0,0.5,0.20344482005596734,0,0,0,0,0
176,Connor Roberts,DEF,Burnley,4.5,1,0,0,0,0.5,0.2423332725227872,90,0,0,0,0
43,Douglas Luiz Soares de Paulo,MID,Aston Villa,5.5,1,0,0,0,1.6,2.763871783668538,90,1,0,0,0
101,Mark Flekken,GK,Brentford,4.5,2,0,0,0,2.4,1.724541643213489,90,0,0,4,0
409,Martin Dubravka,GK,Newcastle,4.0,0,0,0,0,1.5,1.1307623673177722,0,0,0,0,0
629,James McConnell,MID,Liverpool,4.5,0,0,0,0,1.5,0.009099941158763352,0,0,0,0,0
292,Stefan Bajcetic,MID,Liverpool,5.0,0,0,0,0,2.1,0.05208931835705918,0,0,0,0,0
267,Andreas Hoelgebaum Pereira,MID,Fulham,5.5,4,0,1,0,1.5,1.0109158176454027,32,0,0,0,0
198,Marc Cucurella Saseta,DEF,Chelsea,5.0,0,0,0,0,1.8,0.5113171456092297,0,0,0,0,0
280,João Palhinha Gonçalves,MID,Fulham,5.0,0,0,0,0,0.0,0.1615483014272733,0,0,0,0,0
494,Bryan Gil Salvatierra,MID,Spurs,5.0,0,0,0,0,0.0,0.006546331035733446,0,0,0,0,0
467,Neco Williams,DEF,Nott'm Forest,4.5,1,0,0,0,1.5,0.24192209801145187,18,0,0,0,0
404,Harrison Ashby,DEF,Newcastle,4.0,0,0,0,0,0.0,0.03820676840855338,0,0,0,0,0
133,Billy Gilmour,MID,Brighton,5.0,1,0,0,0,2.1,0.09411568156828018,16,0,0,0,0
480,John Egan,DEF,Sheffield Utd,4.5,2,0,0,0,1.5,0.13661814158209998,90,0,0,0,0
98,Mikkel Damsgaard,MID,Brentford,5.0,1,0,0,0,1.6,0.10782510540675005,41,0,0,0,0
577,Angelo Ogbonna,DEF,West Ham,4.5,0,0,0,0,2.0,0.10200373995679206,0,0,0,0,0
474,Chris Basham,DEF,Sheffield Utd,4.0,2,0,0,0,0.5,0.3592583190883006,79,0,0,0,0
516,Son Heung-min,MID,Spurs,9.0,2,0,0,0,3.0,4.631556258736106,74,0,0,0,0
298,Joe Gomez,DEF,Liverpool,4.5,0,0,0,0,2.5,0.26823726673691256,0,0,0,0,0
80,Darren Randolph,GK,Bournemouth,4.0,0,0,0,0,1.0,0.5649104970472261,0,0,0,0,0
536,Ben Johnson,DEF,West Ham,4.5,0,0,0,0,2.0,0.07162010764548707,0,0,0,0,0
506,Pedro Porro,DEF,Spurs,5.0,0,0,0,0,2.3,1.9901820182998626,0,0,0,0,0
159,Manuel Benson Hedilazio,MID,Burnley,5.5,1,0,0,0,0.6,0.18238835692284788,16,0,0,0,0
197,Levi Colwill,DEF,Chelsea,4.5,2,0,0,0,1.5,2.698051400709254,90,0,0,0,0
460,Jonathan Panzo,DEF,Nott'm Forest,4.0,0,0,0,0,0.5,0.12963899527127673,0,0,0,0,0
534,Pablo Fornals Malla,MID,West Ham,5.0,2,0,0,0,1.6,0.09764312606026217,85,0,0,0,0
314,Elijah Adebayo,FWD,Luton,5.0,2,0,0,0,0.9,1.0479539848112136,63,0,0,0,0
103,Rico Henry,DEF,Brentford,4.5,4,0,1,0,2.0,1.8692426100578912,90,0,0,0,0
627,Bobby Clark,MID,Liverpool,4.5,0,0,0,0,1.5,0.011523706699266313,0,0,0,0,0
531,Flynn Downes,MID,West Ham,5.0,0,0,0,0,1.6,0.02424847578690686,0,0,0,0,0
619,Ben Greenwood,DEF,Bournemouth,4.0,0,0,0,0,1.0,0.0955547923579538,0,0,0,0,0
432,Joe Willock,MID,Newcastle,5.5,0,0,0,0,0.0,0.2607279217141043,0,0,0,0,0
422,Javier Manquillo Gaitán,DEF,Newcastle,4.0,0,0,0,0,0.0,0.05938225574232256,0,0,0,0,0
388,Kobbie Mainoo,MID,Man Utd,4.5,0,0,0,0,0.0,0.029972457799969657,0,0,0,0,0
246,Dominic Calvert-Lewin,FWD,Everton,6.0,0,0,0,0,1.6,0.9173736163166165,0,0,0,0,0
351,Tommy Doyle,MID,Man City,4.5,0,0,0,0,2.5,0.020374779074853022,0,0,0,0,0
100,Halil Dervişoğlu,FWD,Brentford,4.5,0,0,0,0,0.0,0.01542986455695189,0,0,0,0,0
330,Gabriel Osho,DEF,Luton,4.5,0,0,0,0,0.0,0.02026657525608057,0,0,0,0,0
135,João Pedro Junqueira de Jesus,FWD,Brighton,5.5,7,1,0,0,2.4,22.61504175909978,87,0,0,0,1
544,Kurt Zouma,DEF,West Ham,4.5,2,0,0,0,2.0,0.853403518658342,90,0,0,0,0
461,Omar Richards,DEF,Nott'm Forest,4.5,0,0,0,0,1.5,0.05259787630528972,0,0,0,0,0
486,Iliman Ndiaye,FWD,Sheffield Utd,5.5,0,0,0,0,0.0,0.033597285728846855,0,0,0,0,0
337,Elliot Thorpe,MID,Luton,4.5,0,0,0,0,0.0,0.010268542401505851,0,0,0,0,0
348,Shea Charles,MID,Man City,4.5,0,0,0,0,0.0,0.0007790674951616663,0,0,0,0,0
510,Joe Rodon,DEF,Spurs,4.0,0,0,0,0,0.0,0.22049774189450605,0,0,0,0,0
258,Neal Maupay,FWD,Everton,5.0,2,0,0,1,1.4,1.0616201271221746,71,0,0,0,0
221,Jordan Ayew,MID,Crystal Palace,5.5,6,0,1,1,2.6,0.24789494880769128,90,0,0,0,0
538,Divin Mubama,FWD,West Ham,4.5,0,0,0,0,1.0,10.896113730004204,0,0,0,0,0
306,Nathaniel Phillips,DEF,Liverpool,4.0,0,0,0,0,1.5,0.2236681137845389,0,0,0,0,0
309,Dominik Szoboszlai,MID,Liverpool,7.0,2,0,0,0,3.0,3.337882221874527,90,0,0,0,0
320,Jordan Clark,MID,Luton,5.0,0,0,0,0,0.0,0.0141205983498052,0,0,0,0,0
209,Mason Mount,MID,Man Utd,7.0,3,0,0,1,3.0,3.225068920422367,67,0,0,0,0
91,Ellery Balcombe,GK,Brentford,4.0,0,0,0,0,1.0,0.2276716550791197,0,0,0,0,0
64,David Brooks,MID,Bournemouth,5.0,2,0,0,0,1.6,0.09086956700510657,74,0,0,0,0
134,Pascal Groß,MID,Brighton,6.5,2,0,0,0,2.8,4.051919221953948,90,0,0,0,0
50,John McGinn,MID,Aston Villa,5.5,2,0,0,0,1.6,0.4350550941384044,63,0,0,0,0
505,Tanguy Ndombélé Alvaro,MID,Spurs,4.5,0,0,0,0,1.0,0.4941668403337958,0,0,0,0,0
239,Jairo Riedewald,MID,Crystal Palace,4.5,0,0,0,0,1.5,0.056915208674310616,0,0,0,0,0
119,Yoane Wissa,FWD,Brentford,6.0,9,1,0,0,2.1,4.424713838770684,71,0,0,0,3
578,Reiss Nelson,MID,Arsenal,5.0,0,0,0,0,2.1,0.023242180272323044,0,0,0,0,0
394,Facundo Pellistri Rebollo,MID,Man Utd,4.5,1,0,0,0,1.5,0.12656600681813904,13,0,0,0,0
69,James Hill,DEF,Bournemouth,4.0,1,0,0,0,1.0,0.20196242773878473,15,0,0,0,0
561,Bruno Cavaco Jordão,MID,Wolves,4.5,0,0,0,0,0.5,0.1999281959458626,0,0,0,0,0
147,Kjell Scherpen,GK,Brighton,4.0,0,0,0,0,0.0,0.0011469604789880086,0,0,0,0,0
363,Máximo Perrone,MID,Man City,4.5,0,0,0,0,2.5,0.024973441372682304,0,0,0,0,0
278,Aleksandar Mitrović,FWD,Fulham,7.5,1,0,0,0,2.4,3.9445918541135523,32,0,0,0,0
115,Kevin Schade,MID,Brentford,5.5,1,0,0,0,2.1,0.09378024973008557,18,0,0,0,0
457,Moussa Niakhaté,DEF,Nott'm Forest,4.5,0,0,0,0,0.4,0.022863466906619456,0,0,0,0,0
581,Paul Dummett,DEF,Newcastle,4.0,0,0,0,0,1.5,0.1439435401129951,0,0,0,0,0
405,Sven Botman,DEF,Newcastle,4.5,5,0,1,0,2.5,17.07144633231254,90,1,0,0,1
271,Issa Diop,DEF,Fulham,4.5,8,0,0,1,2.0,0.17058332029477316,90,0,0,0,2
17,Aaron Ramsdale,GK,Arsenal,5.0,2,0,0,0,3.7,16.338949760750538,90,0,0,1,0
286,Tosin Adarabioyo,DEF,Fulham,4.5,0,0,0,0,2.0,0.07342711141898704,0,0,0,0,0
290,Trent Alexander-Arnold,DEF,Liverpool,8.0,1,0,0,0,4.5,16.383573015612296,90,1,0,0,0
184,Anass Zaroury,MID,Burnley,5.0,-2,0,0,0,0.1,0.13472457475358204,30,0,1,0,0
131,Pervis Estupiñán,DEF,Brighton,5.0,7,0,1,0,2.9,47.12123740155887,90,1,0,0,3
328,Chiedozie Ogbene,FWD,Luton,5.0,1,0,0,0,0.9,0.15581349903233324,14,0,0,0,0
295,Harvey Elliott,MID,Liverpool,5.0,1,0,0,0,2.1,0.20970982116289238,13,0,0,0,0
576,Jack Robinson,DEF,Sheffield Utd,4.5,2,0,0,0,1.5,0.07100334587848409,79,0,0,0,0
12,Gabriel Martinelli Silva,MID,Arsenal,8.0,5,0,1,0,3.3,13.036363624559582,85,0,0,0,0
183,Wout Weghorst,FWD,Burnley,5.5,0,0,0,0,0.0,0.2058902263602248,0,0,0,0,0
44,Jhon Durán,FWD,Aston Villa,5.0,0,0,0,0,0.0,0.045835137632011365,0,0,0,0,0
345,Oscar Bobb,MID,Man City,4.5,0,0,0,0,2.5,0.029604564816143316,0,0,0,0,0
523,Michail Antonio,FWD,West Ham,6.0,1,0,0,1,2.1,2.1122034647295584,77,1,0,0,0
214,Malang Sarr,DEF,Chelsea,4.5,0,0,0,0,1.5,0.09119417846142394,0,0,0,0,0
589,Ângelo Gabriel Borges Damaceno,MID,Chelsea,5.0,0,0,0,0,0.0,0.014066496440418973,0,0,0,0,0
639,Micky van de Ven,DEF,Spurs,4.5,1,0,0,0,2.0,0.17833071371888085,90,0,0,0,0
399,Shola Shoretire,FWD,Man Utd,4.5,0,0,0,0,1.5,0.14001574149155502,0,0,0,0,0
391,Lisandro Martínez,DEF,Man Utd,5.0,0,0,0,0,2.8,6.189810273260088,45,1,0,0,0
456,Alex Mighten,MID,Nott'm Forest,4.5,0,0,0,0,0.5,0.03381369336639177,0,0,0,0,0
108,Bryan Mbeumo,MID,Brentford,6.5,7,1,0,0,2.3,7.763472511577267,90,0,0,0,0
16,Nicolas Pépé,MID,Arsenal,5.0,0,0,0,0,2.1,0.0744875088429571,0,0,0,0,0
304,Alexis Mac Allister,MID,Liverpool,6.0,1,0,0,0,2.7,10.754702159250487,90,1,0,0,0
618,Omari Kellyman,MID,Aston Villa,4.5,0,0,0,0,0.5,0.02280936499723323,0,0,0,0,0
58,Youri Tielemans,MID,Aston Villa,6.0,1,0,0,0,1.7,1.0639248684620277,45,0,0,0,0
446,Remo Freuler,MID,Nott'm Forest,5.0,0,0,0,0,1.1,0.026564037508637367,0,0,0,0,0
89,Illia Zabarnyi,DEF,Bournemouth,4.5,2,0,0,0,2.0,0.07182569490115473,90,0,0,0,0
646,Karl Hein,GK,Arsenal,4.0,0,0,0,0,1.5,0.0,0,0,0,0,0
127,Aaron Connolly,FWD,Brighton,4.5,0,0,0,0,0.0,0.06082136653199619,0,0,0,0,0
385,Dean Henderson,GK,Man Utd,4.5,0,0,0,0,0.0,0.3830956203638721,0,0,0,0,0
177,Jay Rodriguez,FWD,Burnley,5.5,0,0,0,0,0.4,0.24974523410870025,0,0,0,0,0
83,Marcos Senesi,DEF,Bournemouth,4.5,1,0,0,0,2.0,0.15078202145941416,59,0,0,0,0
30,Granit Xhaka,MID,Arsenal,6.0,0,0,0,0,0.0,0.023620893638026632,0,0,0,0,0
596,James Trafford,GK,Burnley,4.5,2,0,0,0,0.9,0.8347816414476026,90,0,0,5,0
407,Dan Burn,DEF,Newcastle,4.5,2,0,0,0,2.5,3.062038226677911,90,0,0,0,0
525,Saïd Benrahma,MID,West Ham,6.0,2,0,0,0,2.2,0.8210938583728872,90,0,0,0,0
434,Brandon Aguilera Zamora,MID,Nott'm Forest,4.5,0,0,0,0,0.0,0.016652567709080617,0,0,0,0,0
650,Tyler Onyango,MID,Everton,4.5,0,0,0,0,1.0,0.0,0,0,0,0,0
336,Joe Taylor,FWD,Luton,4.5,0,0,0,0,0.0,0.3518138963567558,0,0,0,0,0
408,Karl Darlow,GK,Newcastle,4.0,0,0,0,0,0.0,0.01860023644698478,0,0,0,0,0
220,Joachim Andersen,DEF,Crystal Palace,4.5,9,0,0,1,2.5,0.6590478193792606,90,0,0,0,3
319,Allan Campbell,MID,Luton,5.0,0,0,0,0,1.1,0.046830612764717935,0,0,0,0,0
325,Carlos Mendes Gomes,MID,Luton,4.5,0,0,0,0,0.0,0.02367499554741286,0,0,0,0,0
567,Pedro Lomba Neto,MID,Wolves,5.5,1,0,0,0,1.6,0.14438717576996213,90,1,0,0,0
625,Luc De Fougerolles,DEF,Fulham,4.0,0,0,0,0,1.0,0.028089711353328967,0,0,0,0,0
640,Dane Scarlett,FWD,Spurs,4.5,0,0,0,0,1.0,0.24902026852292483,0,0,0,0,0
42,Lucas Digne,DEF,Aston Villa,4.5,-1,0,0,0,1.5,1.015958115600199,90,1,0,0,0
199,Enzo Fernández,MID,Chelsea,5.0,1,0,0,0,1.1,3.164766932220479,90,1,0,0,0
428,Matt Targett,DEF,Newcastle,4.5,0,0,0,0,2.5,0.1696635878352073,0,0,0,0,0
